"AJUNUM","AJUFEC","PRODCOD","AJUCAN","AJUOBS"," ","","","","","","",""
"5348","20141222","089","-5","","","","","","","","",""
"5349","20141222","090","-5","","","","","","","","",""
"5350","20141222","091","-5","","","","","","","","",""
"5351","20141222","095","-5","","","","","","","","",""
"5352","20141222","098","-5","","","","","","","","",""
"5353","20141222","099","-5","","","","","","","","",""
"5354","20141222","0100","-5","","","","","","","","",""
"5355","20141222","02","-10","","","","","","","","",""
"5356","20141222","04","-10","","","","","","","","",""
"5357","20141222","05","-10","","","","","","","","",""
"5358","20141222","07","-10","","","","","","","","",""
"5359","20141222","08","-10","","","","","","","","",""
"5360","20141222","10","-10","","","","","","","","",""
"5361","20141222","13","-5","","","","","","","","",""
"5362","20141222","14","-5","","","","","","","","",""
"5363","20141222","14","-5","","","","","","","","",""
"5364","20141222","16","-5","","","","","","","","",""
"5365","20141222","18","-5","","","","","","","","",""
"5366","20141222","18","-5","","","","","","","","",""
"5367","20141222","19","-5","","","","","","","","",""
"5368","20141222","71","-5","","","","","","","","",""
"5369","20141222","72","-5","","","","","","","","",""
"5370","20141222","73","-5","","","","","","","","",""
"5371","20141222","76","-5","","","","","","","","",""
"5372","20141222","78","-5","","","","","","","","",""
"5373","20141222","79","-5","","","","","","","","",""
"5374","20141222","90","-5","","","","","","","","",""
"5375","20141222","91","-5","","","","","","","","",""
"5376","20141222","93","-5","","","","","","","","",""
"5377","20141222","94","-5","","","","","","","","",""
"5378","20141222","96","-5","","","","","","","","",""
"5381","20141222","95","-5","","","","","","","","",""
"5385","20141223","083","-4","","","","","","","","",""
"5386","20141223","0100","-1","","","","","","","","",""
"5387","20141223","413","-1","","","","","","","","",""
"5388","20141223","02","-10","","","","","","","","",""
"5389","20141223","04","-5","","","","","","","","",""
"5390","20141223","05","-5","","","","","","","","",""
"5391","20141223","07","-5","","","","","","","","",""
"5392","20141223","08","-4","","","","","","","","",""
"5393","20141223","09","-5","","","","","","","","",""
"5394","20141223","10","-5","","","","","","","","",""
"5395","20141223","11","-5","","","","","","","","",""
"5396","20141223","13","-5","","","","","","","","",""
"5397","20141223","14","-5","","","","","","","","",""
"5398","20141223","16","-5","","","","","","","","",""
"5399","20141223","18","-5","","","","","","","","",""
"5400","20141223","19","-5","","","","","","","","",""
"5401","20141223","020","-5","","","","","","","","",""
"5402","20141223","021","-6","","","","","","","","",""
"5403","20141223","022","-5","","","","","","","","",""
"5404","20141223","023","-4","","","","","","","","",""
"5405","20141223","024","-5","","","","","","","","",""
"5406","20141223","025","-5","","","","","","","","",""
"5407","20141223","026","-5","","","","","","","","",""
"5408","20141223","027","-5","","","","","","","","",""
"5409","20141223","028","-5","","","","","","","","",""
"5410","20141223","21","-5","","","","","","","","",""
"5411","20141223","22","-10","","","","","","","","",""
"5412","20141223","23","-5","","","","","","","","",""
"5413","20141223","24","-5","","","","","","","","",""
"5414","20141223","25","-5","","","","","","","","",""
"5415","20141223","26","-10","","","","","","","","",""
"5416","20141223","27","-5","","","","","","","","",""
"5417","20141223","28","-5","","","","","","","","",""
"5418","20141223","29","-8","","","","","","","","",""
"5419","20141223","30","-5","","","","","","","","",""
"5420","20141223","31","-5","","","","","","","","",""
"5421","20141223","32","-5","","","","","","","","",""
"5422","20141223","40","-5","","","","","","","","",""
"5423","20141223","41","-5","","","","","","","","",""
"5424","20141223","42","-5","","","","","","","","",""
"5425","20141223","43","-5","","","","","","","","",""
"5426","20141223","73","-3","","","","","","","","",""
"5427","20141223","78","-3","","","","","","","","",""
"5429","20141223","79","-2","","","","","","","","",""
"5432","20141229","78","100","","","","","","","","",""
"5433","20141229","79","100","","","","","","","","",""
"5434","20141229","73","50","","","","","","","","",""
"5437","20141229","B01","3","","","","","","","","",""
"5438","20141229","B02","3","","","","","","","","",""
"5440","20141230","B01","3","","","","","","","","",""
"5441","20141230","B02","8","","","","","","","","",""
"5443","20141231","LL","600","","","","","","","","",""
"5445","20150107","080","-6","","","","","","","","",""
"5446","20150107","083","-12","","","","","","","","",""
"5447","20150107","085","-6","","","","","","","","",""
"5448","20150107","086","-6","","","","","","","","",""
"5449","20150107","089","-6","","","","","","","","",""
"5450","20150107","090","-6","","","","","","","","",""
"5451","20150107","091","-6","","","","","","","","",""
"5452","20150107","092","-6","","","","","","","","",""
"5453","20150107","095","-6","","","","","","","","",""
"5454","20150107","098","-6","","","","","","","","",""
"5455","20150107","099","-6","","","","","","","","",""
"5456","20150107","0100","-12","","","","","","","","",""
"5457","20150107","0103","-6","","","","","","","","",""
"5458","20150107","0104","-12","","","","","","","","",""
"5459","20150107","401","-6","","","","","","","","",""
"5460","20150107","404","-6","","","","","","","","",""
"5461","20150107","408","-6","","","","","","","","",""
"5462","20150107","410","-6","","","","","","","","",""
"5463","20150107","411","-6","","","","","","","","",""
"5464","20150107","412","-6","","","","","","","","",""
"5465","20150107","413","-12","","","","","","","","",""
"5466","20150107","421","-12","","","","","","","","",""
"5467","20150107","71","-6","","","","","","","","",""
"5468","20150107","96","-6","","","","","","","","",""
"5471","20150107","080","-6","","","","","","","","",""
"5472","20150107","081","-6","","","","","","","","",""
"5473","20150107","083","-6","","","","","","","","",""
"5474","20150107","085","-6","","","","","","","","",""
"5475","20150107","086","-6","","","","","","","","",""
"5476","20150107","087","-6","","","","","","","","",""
"5477","20150107","088","-6","","","","","","","","",""
"5478","20150107","088","-6","","","","","","","","",""
"5479","20150107","089","-6","","","","","","","","",""
"5480","20150107","090","6","","","","","","","","",""
"5481","20150107","090","-12","","","","","","","","",""
"5482","20150107","091","-6","","","","","","","","",""
"5483","20150107","092","-6","","","","","","","","",""
"5484","20150107","095","-6","","","","","","","","",""
"5485","20150107","098","-6","","","","","","","","",""
"5486","20150107","099","-6","","","","","","","","",""
"5487","20150107","0100","-6","","","","","","","","",""
"5488","20150107","0101","-6","","","","","","","","",""
"5489","20150107","0103","-6","","","","","","","","",""
"5490","20150107","0104","-6","","","","","","","","",""
"5491","20150107","0105","-6","","","","","","","","",""
"5492","20150107","0106","-6","","","","","","","","",""
"5493","20150107","0107","-6","","","","","","","","",""
"5494","20150107","0108","-6","","","","","","","","",""
"5495","20150107","0109","-6","","","","","","","","",""
"5496","20150107","0110","-6","","","","","","","","",""
"5497","20150107","0111","-6","","","","","","","","",""
"5498","20150107","401","-6","","","","","","","","",""
"5499","20150107","402","-6","","","","","","","","",""
"5500","20150107","403","-6","","","","","","","","",""
"5501","20150107","404","-6","","","","","","","","",""
"5502","20150107","407","-6","","","","","","","","",""
"5503","20150107","408","-6","","","","","","","","",""
"5504","20150107","409","-6","","","","","","","","",""
"5505","20150107","410","-6","","","","","","","","",""
"5506","20150107","411","-6","","","","","","","","",""
"5507","20150107","412","-6","","","","","","","","",""
"5508","20150107","413","-6","","","","","","","","",""
"5509","20150107","414","-6","","","","","","","","",""
"5510","20150107","416","-6","","","","","","","","",""
"5511","20150107","418","-6","","","","","","","","",""
"5512","20150107","419","-6","","","","","","","","",""
"5513","20150107","420","-6","","","","","","","","",""
"5514","20150107","421","-6","","","","","","","","",""
"5516","20150113","LL","1000","","","","","","","","",""
"5518","20150202","2001","100","","","","","","","","",""
"5519","20150202","2002","100","","","","","","","","",""
"5520","20150202","2050","100","","","","","","","","",""
"5523","20150204","081","-26","","","","","","","","",""
"5524","20150204","090","-3","","","","","","","","",""
"5525","20150204","091","-13","","","","","","","","",""
"5526","20150204","0103","-34","","","","","","","","",""
"5527","20150204","0106","-20","","","","","","","","",""
"5528","20150204","099","-16","","","","","","","","",""
"5529","20150204","0107","-25","","","","","","","","",""
"5530","20150204","0108","-34","","","","","","","","",""
"5531","20150204","0109","-35","","","","","","","","",""
"5532","20150204","098","-16","","","","","","","","",""
"5533","20150204","0100","-33","","","","","","","","",""
"5534","20150204","0110","-47","","","","","","","","",""
"5535","20150204","0111","-47","","","","","","","","",""
"5536","20150204","402","-13","","","","","","","","",""
"5537","20150204","413","-40","","","","","","","","",""
"5538","20150204","419","-21","","","","","","","","",""
"5539","20150204","420","-9","","","","","","","","",""
"5540","20150204","421","-3","","","","","","","","",""
"5543","20150205","080","-48","","","","","","","","",""
"5544","20150205","083","-61","","","","","","","","",""
"5545","20150205","0104","-51","","","","","","","","",""
"5546","20150205","085","-168","","","","","","","","",""
"5547","20150205","403","167","","","","","","","","",""
"5548","20150205","401","-52","","","","","","","","",""
"5549","20150205","407","-238","","","","","","","","",""
"5550","20150205","418","42","","","","","","","","",""
"5551","20150205","416","36","","","","","","","","",""
"5552","20150205","410","-52","","","","","","","","",""
"5553","20150205","408","-52","","","","","","","","",""
"5554","20150205","411","-64","","","","","","","","",""
"5555","20150205","409","190","","","","","","","","",""
"5560","20150205","1000","-30","","","","","","","","",""
"5561","20150205","1001","-35","","","","","","","","",""
"5562","20150205","1002","-57","","","","","","","","",""
"5563","20150205","1003","-7","","","","","","","","",""
"5564","20150205","1004","-23","","","","","","","","",""
"5565","20150205","1005","-13","","","","","","","","",""
"5566","20150205","1006","-22","","","","","","","","",""
"5567","20150205","1007","-53","","","","","","","","",""
"5568","20150205","1008","-65","","","","","","","","",""
