"REMNUM","REMFEC","USUCOD","ESTCOD","VENCOD","REMPED","REMFACNUM","CLICOD","REMPAGNUM","REMLIQNUM","REMDES","REMFACLET","REMEMI","REMFACPV","","","","","","","",""
"8841","20190213","1","Q","4","0","0","1443","6115","0","0","","E","NaN","","","","","","","",""
"8842","20190213","1","Q","25","0","0","586","6159","0","0","","E","NaN","","","","","","","",""
"8843","20190213","1","Q","25","0","0","586","6159","0","0","","E","NaN","","","","","","","",""
"8844","20190214","1","Q","4","0","0","1238","6116","0","0","","E","NaN","","","","","","","",""
"8845","20190214","1","Q","4","0","0","1238","6116","0","0","","E","NaN","","","","","","","",""
"8846","20190214","1","Q","4","0","0","1443","6115","0","0","","E","NaN","","","","","","","",""
"8847","20190214","1","Q","4","0","0","1471","6117","0","0","","E","NaN","","","","","","","",""
"8848","20190214","1","Q","4","0","0","316","6065","0","1866.96","","E","NaN","","","","","","","",""
"8849","20190214","1","Q","4","0","0","316","6065","0","0","","E","NaN","","","","","","","",""
"8850","20190214","1","Q","144","0","0","1692","6063","0","0","","E","NaN","","","","","","","",""
"8851","20190214","1","Q","144","0","0","1692","6063","0","0","","E","NaN","","","","","","","",""
"8852","20190214","1","Q","103","0","0","1515","6315","0","0","","E","NaN","","","","","","","",""
"8853","20190214","1","Q","25","0","0","690","6227","0","0","","E","NaN","","","","","","","",""
"8854","20190214","1","Q","4","0","0","1758","6074","0","0","","E","NaN","","","","","","","",""
"8855","20190214","1","Q","4","0","0","1758","6074","0","0","","E","NaN","","","","","","","",""
"8856","20190214","1","Q","4","0","0","1238","6116","0","0","","E","NaN","","","","","","","",""
"8857","20190214","1","Q","4","0","0","1238","6116","0","0","","E","NaN","","","","","","","",""
"8858","20190214","1","Q","4","0","0","1443","6115","0","0","","E","NaN","","","","","","","",""
"8859","20190214","1","Q","4","0","0","1443","6115","0","0","","E","NaN","","","","","","","",""
"8860","20190214","1","Q","4","0","0","1471","6117","0","0","","E","NaN","","","","","","","",""
"8861","20190214","1","Q","4","0","0","1443","6115","0","0","","E","NaN","","","","","","","",""
"8862","20190214","1","Q","4","0","0","1238","6116","0","0","","E","NaN","","","","","","","",""
"8863","20190215","1","Q","25","0","0","1748","6160","0","0","","E","NaN","","","","","","","",""
"8864","20190215","1","Q","144","0","0","1753","6069","0","0","","E","NaN","","","","","","","",""
"8865","20190215","1","Q","144","0","0","1753","6069","0","0","","E","NaN","","","","","","","",""
"8866","20190215","1","Q","4","0","0","1443","6115","0","0","","E","NaN","","","","","","","",""
"8867","20190215","1","Q","4","0","0","1443","6115","0","0","","E","NaN","","","","","","","",""
"8868","20190215","1","Q","4","0","0","1238","6116","0","0","","E","NaN","","","","","","","",""
"8869","20190215","1","Q","4","0","0","1238","6116","0","0","","E","NaN","","","","","","","",""
"8870","20190218","1","Q","145","0","0","37","6330","0","0","","E","NaN","","","","","","","",""
"8871","20190218","1","A","4","0","0","1337","0","0","0","","E","NaN","","","","","","","",""
"8872","20190218","1","Q","145","0","0","1188","6413","0","0","","E","NaN","","","","","","","",""
"8873","20190218","1","Q","145","0","0","1188","6413","0","0","","E","NaN","","","","","","","",""
"8874","20190218","1","Q","4","0","0","1443","6115","0","0","","E","NaN","","","","","","","",""
"8875","20190218","1","Q","4","0","0","1443","6115","0","0","","E","NaN","","","","","","","",""
"8876","20190218","1","Q","144","0","0","1756","6073","0","0","","E","NaN","","","","","","","",""
"8877","20190218","1","Q","4","0","0","1593","6083","0","2409","","E","NaN","","","","","","","",""
"8878","20190218","1","Q","4","0","0","1471","6117","0","0","","E","NaN","","","","","","","",""
"8879","20190218","1","Q","146","0","0","1165","6361","0","0","","E","NaN","","","","","","","",""
"8880","20190218","1","Q","146","0","0","1165","6361","0","0","","E","NaN","","","","","","","",""
"8881","20190218","1","Q","20","0","0","1213","6262","0","0","","E","NaN","","","","","","","",""
"8882","20190218","1","Q","4","0","0","1593","6083","0","2409","","E","NaN","","","","","","","",""
"8883","20190219","1","Q","25","0","0","501","6416","0","0","","E","NaN","","","","","","","",""
"8884","20190219","1","Q","25","0","0","1766","6157","0","0","","E","NaN","","","","","","","",""
"8885","20190219","1","Q","25","0","0","351","6340","0","0","","E","NaN","","","","","","","",""
"8886","20190219","1","Q","4","0","0","1443","6115","0","0","","E","NaN","","","","","","","",""
"8887","20190219","1","Q","4","0","0","1443","6115","0","0","","E","NaN","","","","","","","",""
"8888","20190219","1","Q","4","0","0","1238","6116","0","0","","E","NaN","","","","","","","",""
"8889","20190220","1","Q","25","0","0","225","6339","0","0","","E","NaN","","","","","","","",""
"8890","20190220","1","Q","25","0","0","225","6339","0","0","","E","NaN","","","","","","","",""
"8891","20190220","1","Q","4","0","0","1708","6113","0","0","","E","NaN","","","","","","","",""
"8892","20190220","1","Q","4","0","0","1443","6115","0","0","","E","NaN","","","","","","","",""
"8893","20190220","1","Q","4","0","0","1443","6115","0","0","","E","NaN","","","","","","","",""
"8894","20190220","1","Q","4","0","0","1651","6138","0","0","","E","NaN","","","","","","","",""
"8895","20190220","1","Q","4","0","0","1651","6138","0","0","","E","NaN","","","","","","","",""
"8896","20190220","1","Q","4","0","0","1471","6117","0","0","","E","NaN","","","","","","","",""
"8897","20190220","1","Q","4","0","0","1471","6117","0","0","","E","NaN","","","","","","","",""
"8898","20190221","1","Q","4","0","0","942","6204","0","0","","E","NaN","","","","","","","",""
"8899","20190221","1","Q","4","0","0","942","6204","0","0","","E","NaN","","","","","","","",""
"8900","20190221","1","Q","4","0","0","409","6194","0","0","","E","NaN","","","","","","","",""
"8901","20190221","1","Q","4","0","0","409","6194","0","0","","E","NaN","","","","","","","",""
"8902","20190221","1","Q","4","0","0","1729","6084","0","0","","E","NaN","","","","","","","",""
"8903","20190221","1","Q","4","0","0","1729","6084","0","0","","E","NaN","","","","","","","",""
"8904","20190221","1","Q","146","0","0","1625","6371","0","0","","E","NaN","","","","","","","",""
"8905","20190221","1","Q","146","0","0","1625","6371","0","0","","E","NaN","","","","","","","",""
"8906","20190221","1","Q","4","0","0","1443","6115","0","0","","E","NaN","","","","","","","",""
"8907","20190221","1","Q","4","0","0","1443","6115","0","0","","E","NaN","","","","","","","",""
"8908","20190221","1","Q","144","0","0","1767","6089","0","0","","E","NaN","","","","","","","",""
"8909","20190222","1","Q","139","0","0","1613","6188","0","0","","E","NaN","","","","","","","",""
"8910","20190222","1","Q","4","0","0","1499","6203","0","0","","E","NaN","","","","","","","",""
"8911","20190222","1","Q","4","0","0","1499","6140","0","0","","E","NaN","","","","","","","",""
"8912","20190222","1","Q","144","0","0","1679","6088","0","0","","E","NaN","","","","","","","",""
"8913","20190222","1","Q","4","0","0","1471","6117","0","0","","E","NaN","","","","","","","",""
"8914","20190222","1","Q","4","0","0","1443","6115","0","0","","E","NaN","","","","","","","",""
"8915","20190222","1","Q","4","0","0","1443","6115","0","0","","E","NaN","","","","","","","",""
"8916","20190225","1","Q","145","0","0","37","6330","0","0","","E","NaN","","","","","","","",""
"8917","20190225","1","Q","144","0","0","1753","6093","0","0","","E","NaN","","","","","","","",""
"8918","20190225","1","Q","25","0","0","1768","6230","0","0","","E","NaN","","","","","","","",""
"8919","20190225","1","A","4","0","0","1211","0","0","0","","E","NaN","","","","","","","",""
"8920","20190225","1","Q","146","0","0","1231","6372","0","0","","E","NaN","","","","","","","",""
"8921","20190225","1","Q","146","0","0","1231","6372","0","0","","E","NaN","","","","","","","",""
"8922","20190225","1","Q","4","0","0","1721","6114","0","0","","E","NaN","","","","","","","",""
"8923","20190225","1","Q","4","0","0","1721","6125","0","0","","E","NaN","","","","","","","",""
"8924","20190225","1","Q","144","0","0","1753","6093","0","0","","E","NaN","","","","","","","",""
"8925","20190225","1","Q","4","0","0","1445","6094","0","0","","E","NaN","","","","","","","",""
"8926","20190225","1","Q","4","0","0","1443","6115","0","0","","E","NaN","","","","","","","",""
"8927","20190225","1","Q","4","0","0","1443","6115","0","0","","E","NaN","","","","","","","",""
"8928","20190225","1","Q","4","0","0","1238","6116","0","0","","E","NaN","","","","","","","",""
"8929","20190225","1","Q","4","0","0","1238","6116","0","0","","E","NaN","","","","","","","",""
"8930","20190226","1","Q","20","0","0","758","6242","0","0","","E","NaN","","","","","","","",""
"8931","20190226","1","Q","25","0","0","221","6232","0","0","","E","NaN","","","","","","","",""
"8932","20190226","1","Q","4","0","0","1729","6103","0","0","","E","NaN","","","","","","","",""
"8933","20190226","1","Q","4","0","0","1729","6103","0","0","","E","NaN","","","","","","","",""
"8934","20190226","1","Q","4","0","0","1443","6115","0","0","","E","NaN","","","","","","","",""
"8935","20190226","1","Q","4","0","0","1443","6115","0","0","","E","NaN","","","","","","","",""
"8936","20190226","1","Q","4","0","0","1708","6122","0","0","","E","NaN","","","","","","","",""
"8937","20190227","1","Q","4","0","0","184","6183","0","0","","E","NaN","","","","","","","",""
"8938","20190227","1","Q","4","0","0","184","6183","0","0","","E","NaN","","","","","","","",""
"8939","20190227","1","Q","146","0","0","1194","6274","0","0","","E","NaN","","","","","","","",""
"8940","20190227","1","Q","4","0","0","1443","6115","0","0","","E","NaN","","","","","","","",""
"8941","20190227","1","Q","4","0","0","1443","6115","0","0","","E","NaN","","","","","","","",""
"8942","20190227","1","A","4","0","0","1","0","0","0","","E","NaN","","","","","","","",""
"8943","20190227","1","Q","4","0","0","1471","6117","0","0","","E","NaN","","","","","","","",""
"8944","20190227","1","Q","4","0","0","1471","6117","0","0","","E","NaN","","","","","","","",""
"8945","20190228","1","Q","4","0","0","1272","6124","0","0","","E","NaN","","","","","","","",""
"8946","20190228","1","Q","4","0","0","1272","6124","0","0","","E","NaN","","","","","","","",""
"8947","20190228","1","Q","146","0","0","1584","6555","0","0","","E","NaN","","","","","","","",""
"8948","20190228","1","Q","4","0","0","1593","6119","0","0","","E","NaN","","","","","","","",""
"8949","20190301","1","Q","4","0","0","163","6326","0","0","","E","NaN","","","","","","","",""
"8950","20190301","1","Q","4","0","0","1571","6155","0","0","","E","NaN","","","","","","","",""
"8951","20190301","1","Q","4","0","0","1571","6141","0","0","","E","NaN","","","","","","","",""
"8952","20190301","1","Q","112","0","0","623","6376","0","0","","E","NaN","","","","","","","",""
"8953","20190301","1","Q","4","0","0","1238","6193","0","0","","E","NaN","","","","","","","",""
"8954","20190301","1","Q","4","0","0","1238","6193","0","0","","E","NaN","","","","","","","",""
"8955","20190301","1","Q","4","0","0","1238","6193","0","0","","E","NaN","","","","","","","",""
"8956","20190301","1","Q","4","0","0","1238","6193","0","0","","E","NaN","","","","","","","",""
"8957","20190301","1","Q","4","0","0","1443","6192","0","0","","E","NaN","","","","","","","",""
"8958","20190301","1","Q","4","0","0","1443","6192","0","0","","E","NaN","","","","","","","",""
"8959","20190301","1","Q","4","0","0","1443","6192","0","0","","E","NaN","","","","","","","",""
"8960","20190301","1","Q","4","0","0","1443","6192","0","0","","E","NaN","","","","","","","",""
"8961","20190301","1","Q","4","0","0","1443","6192","0","0","","E","NaN","","","","","","","",""
"8962","20190301","1","Q","4","0","0","1443","6192","0","0","","E","NaN","","","","","","","",""
"8963","20190301","1","Q","4","0","0","951","6234","0","0","","E","NaN","","","","","","","",""
"8964","20190306","1","Q","4","0","0","163","6326","0","0","","E","NaN","","","","","","","",""
"8965","20190306","1","Q","4","0","0","1499","6203","0","0","","E","NaN","","","","","","","",""
"8966","20190306","1","Q","4","0","0","1499","6203","0","0","","E","NaN","","","","","","","",""
"8967","20190306","1","Q","145","0","0","37","6330","0","0","","E","NaN","","","","","","","",""
"8968","20190306","1","Q","4","0","0","1457","6338","0","0","","E","NaN","","","","","","","",""
"8969","20190306","1","Q","4","0","0","1278","6288","0","0","","E","NaN","","","","","","","",""
"8970","20190306","1","Q","4","0","0","1278","6288","0","0","","E","NaN","","","","","","","",""
"8971","20190306","1","Q","4","0","0","1729","6123","0","0","","E","NaN","","","","","","","",""
"8972","20190306","1","Q","4","0","0","1238","6193","0","0","","E","NaN","","","","","","","",""
"8973","20190306","1","Q","4","0","0","1443","6192","0","0","","E","NaN","","","","","","","",""
"8974","20190306","1","Q","4","0","0","1443","6192","0","0","","E","NaN","","","","","","","",""
"8975","20190306","1","Q","4","0","0","1471","6199","0","0","","E","NaN","","","","","","","",""
"8976","20190306","1","Q","4","0","0","1471","6199","0","0","","E","NaN","","","","","","","",""
"8977","20190307","1","Q","4","0","0","1238","6193","0","0","","E","NaN","","","","","","","",""
"8978","20190307","1","Q","4","0","0","1238","6193","0","0","","E","NaN","","","","","","","",""
"8979","20190307","1","Q","144","0","0","1753","6184","0","0","","E","NaN","","","","","","","",""
"8980","20190307","1","Q","144","0","0","1753","6184","0","0","","E","NaN","","","","","","","",""
"8981","20190308","1","Q","4","0","0","1708","6208","0","0","","E","NaN","","","","","","","",""
"8982","20190308","1","Q","20","0","0","188","6264","0","0","","E","NaN","","","","","","","",""
"8983","20190308","1","Q","4","0","0","1471","6199","0","0","","E","NaN","","","","","","","",""
"8984","20190308","1","Q","4","0","0","1471","6199","0","0","","E","NaN","","","","","","","",""
"8985","20190308","1","Q","122","0","0","1019","6374","0","0","","E","NaN","","","","","","","",""
"8986","20190308","1","A","146","0","0","1184","0","0","0","","E","NaN","","","","","","","",""
"8987","20190308","1","Q","4","0","0","1729","6127","0","0","","E","NaN","","","","","","","",""
"8988","20190308","1","Q","4","0","0","455","6126","0","0","","E","NaN","","","","","","","",""
"8989","20190308","1","Q","4","0","0","1442","6526","0","0","","E","NaN","","","","","","","",""
"8990","20190308","1","Q","4","0","0","1442","6526","0","0","","E","NaN","","","","","","","",""
"8991","20190311","1","Q","4","0","0","1145","6128","0","0","","E","NaN","","","","","","","",""
"8992","20190311","1","Q","145","0","0","37","6330","0","0","","E","NaN","","","","","","","",""
"8993","20190311","1","Q","4","0","0","1443","6192","0","0","","E","NaN","","","","","","","",""
"8994","20190311","1","Q","4","0","0","1443","6192","0","0","","E","NaN","","","","","","","",""
"8995","20190311","1","Q","4","0","0","1443","6192","0","0","","E","NaN","","","","","","","",""
"8996","20190311","1","Q","4","0","0","1238","6193","0","0","","E","NaN","","","","","","","",""
"8997","20190311","1","Q","4","0","0","1238","6193","0","0","","E","NaN","","","","","","","",""
"8998","20190311","1","Q","4","0","0","1238","6193","0","0","","E","NaN","","","","","","","",""
"8999","20190311","1","Q","4","0","0","818","6313","0","0","","E","NaN","","","","","","","",""
"9000","20190312","1","Q","145","0","0","401","6135","0","0","","E","NaN","","","","","","","",""
