"PAGNUM","REMNUM","","","","","","","",""
"7134","11138","","","","","","","",""
"7135","11139","","","","","","","",""
"7135","11140","","","","","","","",""
"7136","11141","","","","","","","",""
"7136","11142","","","","","","","",""
"7137","11038","","","","","","","",""
"7138","10562","","","","","","","",""
"7138","10563","","","","","","","",""
"7139","10558","","","","","","","",""
"7139","10559","","","","","","","",""
"7140","10560","","","","","","","",""
"7140","10561","","","","","","","",""
"7141","10880","","","","","","","",""
"7142","10979","","","","","","","",""
"7143","10948","","","","","","","",""
"7143","10949","","","","","","","",""
"7144","10959","","","","","","","",""
"7145","10985","","","","","","","",""
"7146","11105","","","","","","","",""
"7147","11120","","","","","","","",""
"7147","11121","","","","","","","",""
"7148","11091","","","","","","","",""
"7148","11092","","","","","","","",""
"7149","10804","","","","","","","",""
"7149","10939","","","","","","","",""
"7152","10767","","","","","","","",""
"7153","11016","","","","","","","",""
"7154","10763","","","","","","","",""
"7154","10887","","","","","","","",""
"7155","10667","","","","","","","",""
"7156","10666","","","","","","","",""
"7158","11184","","","","","","","",""
"7159","11100","","","","","","","",""
"7159","11101","","","","","","","",""
"7159","11108","","","","","","","",""
"7159","11109","","","","","","","",""
"7159","11114","","","","","","","",""
"7159","11124","","","","","","","",""
"7159","11144","","","","","","","",""
"7159","11145","","","","","","","",""
"7159","11146","","","","","","","",""
"7159","11153","","","","","","","",""
"7159","11164","","","","","","","",""
"7159","11174","","","","","","","",""
"7159","11181","","","","","","","",""
"7160","10480","","","","","","","",""
"7161","10808","","","","","","","",""
"7161","10809","","","","","","","",""
"7162","10729","","","","","","","",""
"7163","10889","","","","","","","",""
"7164","10852","","","","","","","",""
"7164","10853","","","","","","","",""
"7165","10841","","","","","","","",""
"7165","10842","","","","","","","",""
"7165","10843","","","","","","","",""
"7166","10859","","","","","","","",""
"7166","10860","","","","","","","",""
"7167","10854","","","","","","","",""
"7167","10855","","","","","","","",""
"7168","10848","","","","","","","",""
"7168","10849","","","","","","","",""
"7169","10846","","","","","","","",""
"7169","10847","","","","","","","",""
"7170","10960","","","","","","","",""
"7171","11097","","","","","","","",""
"7171","11098","","","","","","","",""
"7171","11099","","","","","","","",""
"7171","11116","","","","","","","",""
"7171","11117","","","","","","","",""
"7171","11122","","","","","","","",""
"7171","11123","","","","","","","",""
"7171","11125","","","","","","","",""
"7171","11126","","","","","","","",""
"7171","11131","","","","","","","",""
"7171","11132","","","","","","","",""
"7171","11150","","","","","","","",""
"7171","11155","","","","","","","",""
"7171","11165","","","","","","","",""
"7171","11166","","","","","","","",""
"7171","11170","","","","","","","",""
"7172","10914","","","","","","","",""
"7172","10927","","","","","","","",""
"7172","11151","","","","","","","",""
"7172","11152","","","","","","","",""
"7173","11180","","","","","","","",""
"7174","11094","","","","","","","",""
"7174","11095","","","","","","","",""
"7174","11096","","","","","","","",""
"7174","11107","","","","","","","",""
"7174","11118","","","","","","","",""
"7174","11119","","","","","","","",""
"7174","11127","","","","","","","",""
"7174","11128","","","","","","","",""
"7174","11147","","","","","","","",""
"7174","11148","","","","","","","",""
"7174","11149","","","","","","","",""
"7174","11156","","","","","","","",""
"7174","11157","","","","","","","",""
"7174","11163","","","","","","","",""
"7174","11175","","","","","","","",""
"7174","11176","","","","","","","",""
"7174","11190","","","","","","","",""
"7175","11182","","","","","","","",""
"7176","11031","","","","","","","",""
"7177","10936","","","","","","","",""
"7177","11080","","","","","","","",""
"7177","11081","","","","","","","",""
"7178","11172","","","","","","","",""
"7179","10917","","","","","","","",""
"7179","10918","","","","","","","",""
"7179","11001","","","","","","","",""
"7179","11112","","","","","","","",""
"7179","11113","","","","","","","",""
"7180","11002","","","","","","","",""
"7183","10811","","","","","","","",""
"7184","10884","","","","","","","",""
"7185","10883","","","","","","","",""
"7186","11229","","","","","","","",""
"7186","11230","","","","","","","",""
"7187","11082","","","","","","","",""
"7188","11234","","","","","","","",""
"7188","11235","","","","","","","",""
"7189","11196","","","","","","","",""
"7189","11197","","","","","","","",""
"7189","11226","","","","","","","",""
"7189","11227","","","","","","","",""
"7189","11236","","","","","","","",""
"7189","11237","","","","","","","",""
"7190","11171","","","","","","","",""
"7190","11183","","","","","","","",""
"7190","11191","","","","","","","",""
"7190","11192","","","","","","","",""
"7190","11193","","","","","","","",""
"7190","11194","","","","","","","",""
"7190","11207","","","","","","","",""
"7190","11218","","","","","","","",""
"7190","11219","","","","","","","",""
"7190","11224","","","","","","","",""
"7190","11225","","","","","","","",""
"7190","11231","","","","","","","",""
"7190","11232","","","","","","","",""
"7190","11243","","","","","","","",""
"7191","10797","","","","","","","",""
"7192","11110","","","","","","","",""
"7192","11111","","","","","","","",""
"7193","11185","","","","","","","",""
"7194","11294","","","","","","","",""
"7194","11295","","","","","","","",""
"7195","11279","","","","","","","",""
"7195","11280","","","","","","","",""
"7196","11255","","","","","","","",""
"7196","11256","","","","","","","",""
"7197","11177","","","","","","","",""
"7197","11249","","","","","","","",""
"7197","11300","","","","","","","",""
"7197","11301","","","","","","","",""
"7198","10870","","","","","","","",""
"7199","11008","","","","","","","",""
"7200","11258","","","","","","","",""
"7200","11259","","","","","","","",""
"7201","11083","","","","","","","",""
"7202","10885","","","","","","","",""
"7202","10886","","","","","","","",""
"7203","10931","","","","","","","",""
"7204","11314","","","","","","","",""
"7205","11025","","","","","","","",""
"7205","11026","","","","","","","",""
"7206","11215","","","","","","","",""
"7207","11309","","","","","","","",""
"7207","11310","","","","","","","",""
"7208","11228","","","","","","","",""
"7209","11200","","","","","","","",""
"7209","11212","","","","","","","",""
"7210","11199","","","","","","","",""
"7210","11213","","","","","","","",""
"7211","11288","","","","","","","",""
"7211","11325","","","","","","","",""
"7211","11326","","","","","","","",""
"7212","11307","","","","","","","",""
"7213","11320","","","","","","","",""
"7214","11241","","","","","","","",""
"7215","11329","","","","","","","",""
"7216","11133","","","","","","","",""
"7217","10915","","","","","","","",""
"7217","10916","","","","","","","",""
"7217","11064","","","","","","","",""
"7217","11065","","","","","","","",""
"7218","11203","","","","","","","",""
"7218","11204","","","","","","","",""
"7218","11306","","","","","","","",""
"7218","11308","","","","","","","",""
"7219","11304","","","","","","","",""
"7220","11305","","","","","","","",""
"7222","10782","","","","","","","",""
"7223","11330","","","","","","","",""
"7223","11331","","","","","","","",""
"7224","10863","","","","","","","",""
"7224","10864","","","","","","","",""
"7224","10865","","","","","","","",""
"7225","10866","","","","","","","",""
"7225","10867","","","","","","","",""
"7226","11220","","","","","","","",""
"7226","11221","","","","","","","",""
"7226","11287","","","","","","","",""
"7227","10875","","","","","","","",""
"7228","10874","","","","","","","",""
"7229","11003","","","","","","","",""
"7230","10876","","","","","","","",""
"7231","11297","","","","","","","",""
"7234","11061","","","","","","","",""
"7234","11062","","","","","","","",""
"7234","11327","","","","","","","",""
"7234","11328","","","","","","","",""
"7235","11198","","","","","","","",""
"7235","11214","","","","","","","",""
"7236","11366","","","","","","","",""
"7237","11252","","","","","","","",""
"7237","11253","","","","","","","",""
"7237","11285","","","","","","","",""
"7237","11286","","","","","","","",""
"7237","11337","","","","","","","",""
"7237","11338","","","","","","","",""
"7237","11373","","","","","","","",""
"7237","11374","","","","","","","",""
"7238","11244","","","","","","","",""
"7238","11245","","","","","","","",""
"7238","11247","","","","","","","",""
"7238","11248","","","","","","","",""
"7238","11260","","","","","","","",""
"7238","11261","","","","","","","",""
"7238","11281","","","","","","","",""
"7238","11282","","","","","","","",""
"7238","11291","","","","","","","",""
"7238","11292","","","","","","","",""
"7238","11316","","","","","","","",""
"7238","11323","","","","","","","",""
"7238","11324","","","","","","","",""
"7238","11336","","","","","","","",""
"7238","11351","","","","","","","",""
"7238","11352","","","","","","","",""
"7238","11370","","","","","","","",""
"7238","11371","","","","","","","",""
"7239","11246","","","","","","","",""
"7239","11250","","","","","","","",""
"7239","11251","","","","","","","",""
"7239","11254","","","","","","","",""
"7239","11262","","","","","","","",""
"7239","11268","","","","","","","",""
"7239","11269","","","","","","","",""
"7239","11302","","","","","","","",""
"7239","11303","","","","","","","",""
"7239","11317","","","","","","","",""
"7239","11318","","","","","","","",""
"7239","11321","","","","","","","",""
"7239","11322","","","","","","","",""
"7239","11334","","","","","","","",""
"7239","11335","","","","","","","",""
"7239","11342","","","","","","","",""
"7239","11343","","","","","","","",""
"7239","11344","","","","","","","",""
"7239","11349","","","","","","","",""
"7239","11350","","","","","","","",""
"7239","11363","","","","","","","",""
"7239","11364","","","","","","","",""
"7239","11372","","","","","","","",""
"7239","11378","","","","","","","",""
"7240","11339","","","","","","","",""
"7240","11340","","","","","","","",""
"7241","10722","","","","","","","",""
"7241","10723","","","","","","","",""
"7242","10712","","","","","","","",""
"7243","10730","","","","","","","",""
"7244","10724","","","","","","","",""
"7244","10725","","","","","","","",""
"7246","9968","","","","","","","",""
"7247","10751","","","","","","","",""
"7247","10752","","","","","","","",""
"7248","10970","","","","","","","",""
"7248","11017","","","","","","","",""
"7249","10742","","","","","","","",""
"7249","10743","","","","","","","",""
"7250","10747","","","","","","","",""
"7251","10761","","","","","","","",""
"7252","10708","","","","","","","",""
"7252","10709","","","","","","","",""
"7253","10689","","","","","","","",""
"7253","10690","","","","","","","",""
"7254","10697","","","","","","","",""
"7254","10698","","","","","","","",""
"7255","10720","","","","","","","",""
"7255","10721","","","","","","","",""
"7257","11379","","","","","","","",""
"7258","11382","","","","","","","",""
"7259","11367","","","","","","","",""
"7260","11210","","","","","","","",""
"7260","11211","","","","","","","",""
"7261","10753","","","","","","","",""
"7262","11085","","","","","","","",""
"7264","11173","","","","","","","",""
"7265","11178","","","","","","","",""
"7266","11129","","","","","","","",""
"7267","11283","","","","","","","",""
"7267","11284","","","","","","","",""
"7267","11415","","","","","","","",""
"7267","11416","","","","","","","",""
"7268","11405","","","","","","","",""
"7268","11406","","","","","","","",""
"7269","11160","","","","","","","",""
"7270","11417","","","","","","","",""
"7271","11418","","","","","","","",""
"7271","11419","","","","","","","",""
"7272","10827","","","","","","","",""
"7272","11074","","","","","","","",""
"7272","11358","","","","","","","",""
"7272","11359","","","","","","","",""
"7273","11354","","","","","","","",""
"7273","11355","","","","","","","",""
"7274","10961","","","","","","","",""
"7275","11015","","","","","","","",""
"7275","11024","","","","","","","",""
"7275","11041","","","","","","","",""
"7275","11073","","","","","","","",""
"7275","11088","","","","","","","",""
"7275","11102","","","","","","","",""
"7275","11130","","","","","","","",""
"7275","11167","","","","","","","",""
"7275","11201","","","","","","","",""
"7275","11263","","","","","","","",""
"7275","11311","","","","","","","",""
"7275","11353","","","","","","","",""
"7275","11437","","","","","","","",""
"7276","11434","","","","","","","",""
"7276","11435","","","","","","","",""
"7277","11401","","","","","","","",""
"7278","11445","","","","","","","",""
"7279","11044","","","","","","","",""
"7280","11169","","","","","","","",""
"7281","10817","","","","","","","",""
"7282","11464","","","","","","","",""
"7283","11469","","","","","","","",""
"7284","11454","","","","","","","",""
"7285","11476","","","","","","","",""
"7286","11455","","","","","","","",""
"7287","11134","","","","","","","",""
"7288","11499","","","","","","","",""
"7290","11477","","","","","","","",""
"7290","11500","","","","","","","",""
"7291","11438","","","","","","","",""
"7292","11443","","","","","","","",""
"7292","11444","","","","","","","",""
"7293","11490","","","","","","","",""
"7294","11216","","","","","","","",""
"7295","11488","","","","","","","",""
"7296","11450","","","","","","","",""
"7296","11451","","","","","","","",""
"7297","11186","","","","","","","",""
"7297","11474","","","","","","","",""
"7297","11475","","","","","","","",""
"7298","10744","","","","","","","",""
"7299","11266","","","","","","","",""
"7299","11267","","","","","","","",""
"7300","11264","","","","","","","",""
"7300","11265","","","","","","","",""
"7301","11272","","","","","","","",""
"7301","11273","","","","","","","",""
"7302","11516","","","","","","","",""
"7303","11525","","","","","","","",""
"7303","11526","","","","","","","",""
"7304","11527","","","","","","","",""
"7305","11274","","","","","","","",""
"7305","11275","","","","","","","",""
"7306","10937","","","","","","","",""
"7306","10938","","","","","","","",""
"7306","11195","","","","","","","",""
"7307","10932","","","","","","","",""
"7307","10933","","","","","","","",""
"7308","10731","","","","","","","",""
"7308","10732","","","","","","","",""
"7309","10971","","","","","","","",""
"7309","10972","","","","","","","",""
"7310","11365","","","","","","","",""
"7311","11533","","","","","","","",""
"7312","11536","","","","","","","",""
"7313","11555","","","","","","","",""
"7314","10934","","","","","","","",""
"7315","11553","","","","","","","",""
"7316","11556","","","","","","","",""
"7317","11388","","","","","","","",""
"7317","11402","","","","","","","",""
"7318","11239","","","","","","","",""
"7318","11240","","","","","","","",""
"7319","11568","","","","","","","",""
"7320","11574","","","","","","","",""
"7320","11581","","","","","","","",""
"7321","11572","","","","","","","",""
"7322","11345","","","","","","","",""
"7322","11346","","","","","","","",""
"7323","11589","","","","","","","",""
"7325","11578","","","","","","","",""
"7326","11579","","","","","","","",""
"7327","11577","","","","","","","",""
"7328","11580","","","","","","","",""
"7329","11238","","","","","","","",""
"7330","11588","","","","","","","",""
"7331","11583","","","","","","","",""
"7332","11584","","","","","","","",""
"7336","11471","","","","","","","",""
"7337","11587","","","","","","","",""
"7338","11593","","","","","","","",""
"7339","11594","","","","","","","",""
"7342","11596","","","","","","","",""
"7343","11534","","","","","","","",""
"7344","11543","","","","","","","",""
"7344","11544","","","","","","","",""
"7345","11561","","","","","","","",""
"7345","11562","","","","","","","",""
"7346","11395","","","","","","","",""
"7346","11396","","","","","","","",""
"7346","11399","","","","","","","",""
"7346","11408","","","","","","","",""
"7346","11422","","","","","","","",""
"7346","11423","","","","","","","",""
"7347","11430","","","","","","","",""
"7347","11431","","","","","","","",""
"7347","11448","","","","","","","",""
"7347","11449","","","","","","","",""
"7347","11481","","","","","","","",""
"7347","11482","","","","","","","",""
"7347","11484","","","","","","","",""
"7347","11493","","","","","","","",""
"7347","11496","","","","","","","",""
"7347","11503","","","","","","","",""
"7347","11505","","","","","","","",""
"7347","11509","","","","","","","",""
"7347","11512","","","","","","","",""
"7347","11521","","","","","","","",""
"7347","11528","","","","","","","",""
"7347","11529","","","","","","","",""
"7348","11397","","","","","","","",""
"7348","11420","","","","","","","",""
"7348","11421","","","","","","","",""
"7348","11432","","","","","","","",""
"7348","11433","","","","","","","",""
"7348","11446","","","","","","","",""
"7348","11447","","","","","","","",""
"7348","11461","","","","","","","",""
"7348","11479","","","","","","","",""
"7348","11480","","","","","","","",""
"7348","11485","","","","","","","",""
"7348","11491","","","","","","","",""
"7348","11492","","","","","","","",""
"7348","11494","","","","","","","",""
"7348","11501","","","","","","","",""
"7348","11502","","","","","","","",""
"7348","11504","","","","","","","",""
"7348","11510","","","","","","","",""
"7348","11513","","","","","","","",""
"7348","11514","","","","","","","",""
"7349","11571","","","","","","","",""
"7350","11567","","","","","","","",""
"7351","11532","","","","","","","",""
"7351","11566","","","","","","","",""
"7353","11609","","","","","","","",""
"7355","11602","","","","","","","",""
"7356","11610","","","","","","","",""
"7357","11618","","","","","","","",""
"7358","11620","","","","","","","",""
"7359","11612","","","","","","","",""
"7360","11565","","","","","","","",""
"7361","11582","","","","","","","",""
"7362","11576","","","","","","","",""
"7363","11570","","","","","","","",""
"7364","11630","","","","","","","",""
"7365","11614","","","","","","","",""
"7366","11398","","","","","","","",""
"7366","11411","","","","","","","",""
"7366","11412","","","","","","","",""
"7366","11414","","","","","","","",""
"7366","11467","","","","","","","",""
"7366","11468","","","","","","","",""
"7366","11483","","","","","","","",""
"7366","11495","","","","","","","",""
"7366","11506","","","","","","","",""
"7366","11507","","","","","","","",""
"7366","11511","","","","","","","",""
"7366","11515","","","","","","","",""
"7370","11563","","","","","","","",""
"7370","11615","","","","","","","",""
"7374","11635","","","","","","","",""
"7375","11564","","","","","","","",""
"7376","11605","","","","","","","",""
"7381","11341","","","","","","","",""
"7382","11632","","","","","","","",""
"7383","11631","","","","","","","",""
"7384","11569","","","","","","","",""
"7384","11592","","","","","","","",""
"7385","11619","","","","","","","",""
"7386","11649","","","","","","","",""
"7387","11636","","","","","","","",""
"7388","11650","","","","","","","",""
"7388","11651","","","","","","","",""
"7389","11470","","","","","","","",""
"7390","11647","","","","","","","",""
"7392","11661","","","","","","","",""
"7393","11663","","","","","","","",""
"7394","11669","","","","","","","",""
"7395","11656","","","","","","","",""
"7396","11657","","","","","","","",""
"7397","11660","","","","","","","",""
"7398","11670","","","","","","","",""
"7399","11666","","","","","","","",""
"7400","11668","","","","","","","",""
"7401","11664","","","","","","","",""
"7402","11672","","","","","","","",""
"7403","11242","","","","","","","",""
"7404","11347","","","","","","","",""
"7405","11590","","","","","","","",""
"7406","11591","","","","","","","",""
"7407","11665","","","","","","","",""
"7408","11667","","","","","","","",""
"7409","10906","","","","","","","",""
"7409","10907","","","","","","","",""
"7409","10908","","","","","","","",""
"7409","10909","","","","","","","",""
"7411","11585","","","","","","","",""
"7412","11552","","","","","","","",""
"7414","11559","","","","","","","",""
"7415","11675","","","","","","","",""
"7416","11518","","","","","","","",""
"7417","11634","","","","","","","",""
"7418","11319","","","","","","","",""
"7420","11607","","","","","","","",""
"7421","11677","","","","","","","",""
"7422","11539","","","","","","","",""
"7422","11540","","","","","","","",""
"7422","11676","","","","","","","",""
"7424","11597","","","","","","","",""
"7424","11652","","","","","","","",""
"7424","11653","","","","","","","",""
"7424","11654","","","","","","","",""
"7425","11683","","","","","","","",""
"7426","11646","","","","","","","",""
"7427","11686","","","","","","","",""
"7428","11685","","","","","","","",""
"7429","11270","","","","","","","",""
"7429","11271","","","","","","","",""
"7430","11606","","","","","","","",""
"7431","11608","","","","","","","",""
"7432","11633","","","","","","","",""
"7433","11648","","","","","","","",""
"7434","11674","","","","","","","",""
"7435","11658","","","","","","","",""
"7435","11659","","","","","","","",""
"7436","11662","","","","","","","",""
"7437","11040","","","","","","","",""
"7438","11440","","","","","","","",""
"7438","11441","","","","","","","",""
"7438","11472","","","","","","","",""
"7438","11473","","","","","","","",""
"7439","11086","","","","","","","",""
"7440","11106","","","","","","","",""
"7441","11042","","","","","","","",""
"7441","11043","","","","","","","",""
"7441","11158","","","","","","","",""
"7441","11159","","","","","","","",""
"7442","11162","","","","","","","",""
"7443","11179","","","","","","","",""
"7444","11206","","","","","","","",""
"7444","11217","","","","","","","",""
"7444","11439","","","","","","","",""
"7445","11202","","","","","","","",""
"7446","11208","","","","","","","",""
"7446","11209","","","","","","","",""
"7447","11348","","","","","","","",""
"7448","11442","","","","","","","",""
"7450","11276","","","","","","","",""
"7450","11277","","","","","","","",""
"7451","11681","","","","","","","",""
"7452","11489","","","","","","","",""
"7453","11560","","","","","","","",""
"7454","11257","","","","","","","",""
"7455","11520","","","","","","","",""
"7455","11702","","","","","","","",""
"7456","11713","","","","","","","",""
"7457","11368","","","","","","","",""
"7457","11369","","","","","","","",""
"7458","11508","","","","","","","",""
"7459","11586","","","","","","","",""
"7460","11616","","","","","","","",""
"7460","11617","","","","","","","",""
"7461","11601","","","","","","","",""
"7462","11655","","","","","","","",""
"7463","11716","","","","","","","",""
"7464","11700","","","","","","","",""
"7464","11701","","","","","","","",""
"7465","11697","","","","","","","",""
"7465","11698","","","","","","","",""
"7468","11703","","","","","","","",""
"7469","11545","","","","","","","",""
"7469","11546","","","","","","","",""
"7469","11717","","","","","","","",""
"7470","11679","","","","","","","",""
"7471","11706","","","","","","","",""
"7472","11722","","","","","","","",""
"7473","11462","","","","","","","",""
"7473","11463","","","","","","","",""
"7474","11723","","","","","","","",""
"7475","10813","","","","","","","",""
"7476","11428","","","","","","","",""
"7476","11429","","","","","","","",""
"7477","11714","","","","","","","",""
"7477","11715","","","","","","","",""
"7477","11728","","","","","","","",""
"7478","11453","","","","","","","",""
"7478","11486","","","","","","","",""
"7478","11487","","","","","","","",""
"7478","11537","","","","","","","",""
"7478","11538","","","","","","","",""
"7479","11736","","","","","","","",""
"7479","11737","","","","","","","",""
"7480","11732","","","","","","","",""
"7480","11733","","","","","","","",""
"7481","11742","","","","","","","",""
"7482","11729","","","","","","","",""
"7483","10969","","","","","","","",""
"7483","11712","","","","","","","",""
"7484","11673","","","","","","","",""
"7485","11746","","","","","","","",""
"7486","11541","","","","","","","",""
"7487","11519","","","","","","","",""
"7489","10973","","","","","","","",""
"7489","10974","","","","","","","",""
"7490","10869","","","","","","","",""
"7491","11459","","","","","","","",""
"7491","11460","","","","","","","",""
"7492","11766","","","","","","","",""
"7492","11767","","","","","","","",""
"7493","11168","","","","","","","",""
"7494","11770","","","","","","","",""
"7496","11452","","","","","","","",""
"7497","11637","","","","","","","",""
"7499","11773","","","","","","","",""
"7500","11757","","","","","","","",""
"7500","11776","","","","","","","",""
"7501","11777","","","","","","","",""
"7502","11778","","","","","","","",""
"7502","11779","","","","","","","",""
"7503","11749","","","","","","","",""
"7504","11680","","","","","","","",""
"7505","11705","","","","","","","",""
"7506","11780","","","","","","","",""
"7507","11735","","","","","","","",""
"7508","11671","","","","","","","",""
"7508","11678","","","","","","","",""
"7509","11599","","","","","","","",""
"7510","11360","","","","","","","",""
"7511","11740","","","","","","","",""
"7511","11782","","","","","","","",""
"7512","11783","","","","","","","",""
"7512","11784","","","","","","","",""
"7513","11786","","","","","","","",""
"7513","11790","","","","","","","",""
"7514","11789","","","","","","","",""
"7515","11687","","","","","","","",""
"7516","11774","","","","","","","",""
"7516","11775","","","","","","","",""
"7517","11730","","","","","","","",""
"7518","11796","","","","","","","",""
"7519","11795","","","","","","","",""
"7520","11393","","","","","","","",""
"7520","11394","","","","","","","",""
"7521","11799","","","","","","","",""
"7522","11797","","","","","","","",""
"7523","11289","","","","","","","",""
"7523","11290","","","","","","","",""
"7523","11296","","","","","","","",""
"7523","11800","","","","","","","",""
"7524","11801","","","","","","","",""
"7526","11497","","","","","","","",""
"7527","11771","","","","","","","",""
"7527","11772","","","","","","","",""
"7528","11802","","","","","","","",""
"7529","11478","","","","","","","",""
"7529","11806","","","","","","","",""
"7530","11699","","","","","","","",""
"7531","11811","","","","","","","",""
"7532","11745","","","","","","","",""
"7532","11812","","","","","","","",""
"7533","11794","","","","","","","",""
"7534","11063","","","","","","","",""
"7535","11704","","","","","","","",""
"7537","11498","","","","","","","",""
"7538","11817","","","","","","","",""
"7539","11804","","","","","","","",""
"7540","10900","","","","","","","",""
"7541","10798","","","","","","","",""
"7541","11032","","","","","","","",""
"7542","11692","","","","","","","",""
"7543","11690","","","","","","","",""
"7544","11823","","","","","","","",""
"7545","11824","","","","","","","",""
"7546","11312","","","","","","","",""
"7546","11313","","","","","","","",""
"7547","11143","","","","","","","",""
"7548","11827","","","","","","","",""
"7549","11696","","","","","","","",""
"7550","11626","","","","","","","",""
"7551","11813","","","","","","","",""
"7552","11833","","","","","","","",""
"7553","11828","","","","","","","",""
"7554","11807","","","","","","","",""
"7555","11624","","","","","","","",""
"7556","11628","","","","","","","",""
"7558","11830","","","","","","","",""
"7559","11762","","","","","","","",""
"7560","11465","","","","","","","",""
"7560","11466","","","","","","","",""
"7560","11547","","","","","","","",""
"7560","11548","","","","","","","",""
"7560","11551","","","","","","","",""
"7561","11522","","","","","","","",""
"7561","11523","","","","","","","",""
"7561","11530","","","","","","","",""
"7561","11549","","","","","","","",""
"7562","11840","","","","","","","",""
"7563","11845","","","","","","","",""
"7564","10899","","","","","","","",""
"7565","11847","","","","","","","",""
"7566","11844","","","","","","","",""
"7567","11850","","","","","","","",""
"7567","11851","","","","","","","",""
"7568","11400","","","","","","","",""
"7569","11524","","","","","","","",""
"7569","11531","","","","","","","",""
"7569","11550","","","","","","","",""
"7569","11793","","","","","","","",""
"7569","11805","","","","","","","",""
"7571","11854","","","","","","","",""
"7572","11625","","","","","","","",""
"7572","11709","","","","","","","",""
"7572","11781","","","","","","","",""
"7572","11821","","","","","","","",""
"7573","11852","","","","","","","",""
"7574","11816","","","","","","","",""
"7575","11870","","","","","","","",""
"7577","11867","","","","","","","",""
"7578","11866","","","","","","","",""
"7579","11457","","","","","","","",""
"7579","11458","","","","","","","",""
"7582","11693","","","","","","","",""
"7583","11189","","","","","","","",""
"7584","11875","","","","","","","",""
"7585","11876","","","","","","","",""
"7586","11803","","","","","","","",""
"7587","11879","","","","","","","",""
"7588","11881","","","","","","","",""
"7589","11884","","","","","","","",""
"7590","11769","","","","","","","",""
"7590","11858","","","","","","","",""
"7591","11886","","","","","","","",""
"7593","11869","","","","","","","",""
"7594","11895","","","","","","","",""
"7595","11734","","","","","","","",""
"7596","11810","","","","","","","",""
"7596","11883","","","","","","","",""
"7597","11893","","","","","","","",""
"7598","11809","","","","","","","",""
"7599","11819","","","","","","","",""
"7601","11682","","","","","","","",""
"7602","11899","","","","","","","",""
"7603","11764","","","","","","","",""
"7603","11765","","","","","","","",""
"7605","11838","","","","","","","",""
"7606","11905","","","","","","","",""
"7607","11278","","","","","","","",""
"7608","11909","","","","","","","",""
"7609","11798","","","","","","","",""
"7610","11912","","","","","","","",""
"7611","11627","","","","","","","",""
"7613","11629","","","","","","","",""
"7614","11623","","","","","","","",""
"7615","11724","","","","","","","",""
"7615","11725","","","","","","","",""
"7616","11622","","","","","","","",""
"7622","11707","","","","","","","",""
"7623","11315","","","","","","","",""
"7624","11846","","","","","","","",""
"7626","11708","","","","","","","",""
"7627","11753","","","","","","","",""
"7627","11849","","","","","","","",""
"7628","11758","","","","","","","",""
"7628","11759","","","","","","","",""
"7628","11760","","","","","","","",""
"7628","11761","","","","","","","",""
"7629","11829","","","","","","","",""
"7631","11919","","","","","","","",""
"7632","11917","","","","","","","",""
"7633","11922","","","","","","","",""
"7634","11882","","","","","","","",""
"7639","11731","","","","","","","",""
"7640","11920","","","","","","","",""
"7640","11928","","","","","","","",""
"7642","10799","","","","","","","",""
"7643","11456","","","","","","","",""
"7644","11087","","","","","","","",""
"7647","11931","","","","","","","",""
"7648","11792","","","","","","","",""
"7649","11937","","","","","","","",""
"7650","11942","","","","","","","",""
"7651","11943","","","","","","","",""
"7652","11887","","","","","","","",""
"7652","11889","","","","","","","",""
"7652","11929","","","","","","","",""
"7652","11930","","","","","","","",""
"7652","11949","","","","","","","",""
"7653","11961","","","","","","","",""
"7654","11954","","","","","","","",""
"7655","11955","","","","","","","",""
"7659","11946","","","","","","","",""
"7662","11966","","","","","","","",""
"7664","11926","","","","","","","",""
"7666","11558","","","","","","","",""
"7666","11575","","","","","","","",""
"7666","11763","","","","","","","",""
"7666","11785","","","","","","","",""
"7666","11814","","","","","","","",""
"7666","11839","","","","","","","",""
"7667","11940","","","","","","","",""
"7668","11934","","","","","","","",""
"7669","11970","","","","","","","",""
"7670","11967","","","","","","","",""
"7671","11945","","","","","","","",""
"7672","11918","","","","","","","",""
"7674","11960","","","","","","","",""
"7675","11969","","","","","","","",""
"7676","11223","","","","","","","",""
"7677","11979","","","","","","","",""
"7678","11755","","","","","","","",""
"7678","11756","","","","","","","",""
"7679","11187","","","","","","","",""
"7679","11188","","","","","","","",""
"7679","11965","","","","","","","",""
"7680","11752","","","","","","","",""
"7681","11993","","","","","","","",""
"7682","11710","","","","","","","",""
"7683","11688","","","","","","","",""
"7683","11689","","","","","","","",""
"7684","11981","","","","","","","",""
"7685","11989","","","","","","","",""
"7686","11332","","","","","","","",""
"7687","11996","","","","","","","",""
"7688","11994","","","","","","","",""
"7689","11517","","","","","","","",""
"7690","12001","","","","","","","",""
"7691","11842","","","","","","","",""
"7691","11856","","","","","","","",""
"7691","11861","","","","","","","",""
"7691","11872","","","","","","","",""
"7691","11891","","","","","","","",""
"7691","11907","","","","","","","",""
"7691","11915","","","","","","","",""
"7691","11924","","","","","","","",""
"7691","11939","","","","","","","",""
"7691","11951","","","","","","","",""
"7691","11971","","","","","","","",""
"7691","11975","","","","","","","",""
"7691","11984","","","","","","","",""
"7691","11991","","","","","","","",""
"7691","11992","","","","","","","",""
"7691","12006","","","","","","","",""
"7692","11843","","","","","","","",""
"7692","11853","","","","","","","",""
"7692","11862","","","","","","","",""
